time,open,high,low,close,tick_volume,spread
1551884400,146.956,147.142,146.806,146.847,7936,36
1551888000,146.848,147.046,146.796,146.947,7604,36
1551891600,146.947,147.159,146.859,146.901,9319,36
1551895200,146.9,146.931,146.68,146.777,7234,36
1551898800,146.777,147.066,146.765,147.024,5049,36
1551902400,147.026,147.125,146.952,147.088,3540,36
1551906000,147.088,147.251,147.077,147.242,3452,36
1551909600,147.241,147.254,147.17,147.24,2750,36
1551913200,147.24,147.288,147.126,147.149,2090,27
1551916800,147.191,147.191,147.092,147.117,3343,54
1551920400,147.116,147.209,147.032,147.108,1961,36
1551924000,147.108,147.174,147.038,147.089,3343,36
1551927600,147.092,147.143,147.047,147.063,2012,37
1551931200,147.063,147.226,147.057,147.202,2316,36
1551934800,147.202,147.259,147.167,147.222,1790,40
1551938400,147.219,147.237,147.135,147.135,1634,39
1551942000,147.135,147.24,147.113,147.228,1828,38
1551945600,147.228,147.264,147.128,147.13,1957,36
1551949200,147.131,147.205,147.025,147.179,3856,36
1551952800,147.179,147.225,147.025,147.111,6155,36
1551956400,147.112,147.195,146.919,147.041,6123,36
1551960000,147.041,147.047,146.819,146.912,4393,36
1551963600,146.912,146.924,146.619,146.729,5345,36
1551967200,146.728,146.797,146.475,146.638,7608,36
1551970800,146.638,146.827,146.436,146.539,9747,36
1551974400,146.537,146.616,146.001,146.159,9183,36
1551978000,146.156,146.543,146.096,146.292,8357,36
1551981600,146.291,146.303,146.028,146.239,7769,36
1551985200,146.24,146.716,146.156,146.534,6699,36
1551988800,146.529,146.531,145.998,145.998,4277,36
1551992400,145.998,146.034,145.775,145.809,4402,36
1551996000,145.809,145.946,145.768,145.916,3082,36
1551999600,145.912,146.033,145.878,145.925,1738,36
1552003200,145.947,145.997,145.903,145.962,7057,45
1552006800,145.964,146.165,145.937,146.123,2411,38
1552010400,146.122,146.128,145.891,145.893,4139,36
1552014000,145.898,145.98,145.792,145.896,3333,37
1552017600,145.896,146.066,145.82,145.979,3278,36
1552021200,145.98,145.985,145.714,145.846,3539,38
1552024800,145.846,145.854,145.62,145.665,3096,36
1552028400,145.666,145.751,145.295,145.375,3236,37
1552032000,145.377,145.479,145.218,145.413,3749,36
1552035600,145.413,145.456,145.112,145.216,5895,36
1552039200,145.216,145.57,145.216,145.349,6648,36
1552042800,145.349,145.541,145.319,145.384,5993,36
1552046400,145.386,145.488,145.257,145.462,5642,36
1552050000,145.462,145.49,145.251,145.323,5274,36
1552053600,145.321,145.331,145.035,145.233,5337,36
1552057200,145.233,145.332,144.909,145.028,11609,36
1552060800,145.028,145.076,144.717,145.035,9606,36
1552064400,145.034,145.493,144.487,144.512,13611,36
1552068000,144.513,144.935,144.509,144.535,9031,36
1552071600,144.536,144.566,144.298,144.44,5727,36
1552075200,144.439,144.505,144.336,144.422,3520,37
1552078800,144.423,144.607,144.374,144.544,2643,36
1552082400,144.544,144.583,144.352,144.582,3980,36
1552086000,144.581,144.706,144.574,144.67,1566,37
1552262400,144.299,144.389,144.123,144.218,3008,32
1552266000,144.218,144.39,144.182,144.213,3190,36
1552269600,144.213,144.215,143.704,143.771,4437,36
1552273200,143.771,144.116,143.756,144.096,4711,37
1552276800,144.096,144.122,143.967,144.068,2865,36
1552280400,144.068,144.18,144.044,144.124,1900,36
1552284000,144.125,144.201,144.12,144.199,2015,38
1552287600,144.198,144.234,144.114,144.207,1760,36
1552291200,144.208,144.366,144.201,144.35,2384,36
1552294800,144.347,144.825,144.312,144.783,5624,36
1552298400,144.786,144.839,144.524,144.558,6477,36
1552302000,144.558,144.613,144.088,144.31,5745,36
1552305600,144.311,144.676,144.275,144.499,5703,36
1552309200,144.498,144.76,144.368,144.703,6969,36
1552312800,144.701,145.118,144.617,144.983,8750,36
1552316400,144.983,145.444,144.794,145.384,10717,36
1552320000,145.387,145.574,145.166,145.442,9285,36
1552323600,145.44,145.662,145.382,145.62,7343,36
1552327200,145.62,146.058,145.505,146.049,8932,36
1552330800,146.05,146.481,145.988,146.179,7453,36
1552334400,146.179,146.442,146.123,146.253,5634,36
1552338000,146.255,146.263,145.97,146.097,5468,36
1552341600,146.097,146.279,146.081,146.177,2218,36
1552345200,146.233,146.675,146.136,146.659,8874,37
1552348800,146.659,147.788,146.624,147.294,8722,36
1552352400,147.294,147.558,147.231,147.445,4099,36
1552356000,147.445,147.445,147.203,147.305,4756,36
1552359600,147.305,147.371,147.134,147.222,2660,36
1552363200,147.222,147.266,147.183,147.202,2082,36
1552366800,147.202,147.247,147.144,147.212,2390,37
1552370400,147.212,147.218,147.003,147.022,2650,37
1552374000,147.022,147.126,146.962,146.994,2996,38
1552377600,146.994,147.009,146.814,146.942,2671,36
1552381200,146.942,147.44,146.925,147.253,5251,36
1552384800,147.253,147.424,147.004,147.284,9691,36
1552388400,147.284,147.437,146.81,147.044,9071,36
1552392000,147.043,147.069,146.237,146.475,7431,36
1552395600,146.474,146.927,144.559,145.274,14576,36
1552399200,145.274,145.692,144.94,145.546,12417,36
1552402800,145.546,146.118,145.241,146.112,10625,36
1552406400,146.113,146.116,145.603,145.985,7382,36
1552410000,145.984,146.037,145.768,145.865,7136,36
1552413600,145.861,145.924,145.572,145.611,6631,36
1552417200,145.61,145.75,145.251,145.477,4791,36
1552420800,145.478,145.613,145.279,145.585,5410,36
1552424400,145.588,146.281,145.174,145.524,9297,36
1552428000,145.521,145.596,145.235,145.503,2687,36
1552431600,145.504,145.622,145.339,145.538,7816,36
1552435200,145.539,145.585,145.498,145.557,1124,38
1552438800,145.557,145.568,145.343,145.4,2779,37
1552442400,145.4,145.654,145.378,145.487,3844,36
1552446000,145.487,145.606,145.455,145.477,5049,37
1552449600,145.479,145.57,145.428,145.523,3534,37
1552453200,145.523,145.576,145.459,145.535,2579,36
1552456800,145.535,145.705,145.525,145.618,2031,37
1552460400,145.615,145.815,145.614,145.798,2342,39
1552464000,145.797,146.039,145.638,145.858,2839,37
